"Nid","Title","PID","T-PEN URI","Author UID","Post Date","Updated Date","Published status"
"4848","Book of Esther (beginning) (paleography:1816)","paleography:1816","","39477","Friday, February 22, 2019 - 15:23","Friday, February 22, 2019 - 15:23","Yes"
"4858","Book of Esther (beginning) (paleography:1816)","paleography:1816","","39477","Friday, February 22, 2019 - 15:24","Friday, February 22, 2019 - 15:24","Yes"
"4868","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/3430
","39477","Monday, February 25, 2019 - 10:53","Monday, February 25, 2019 - 10:53","Yes"
"4875","Les xv joyes Nostre Dame (paleography:404)","paleography:404","https://transcribe.library.utoronto.ca/paleography/project/3438
","39477","Monday, February 25, 2019 - 10:57","Monday, February 25, 2019 - 10:57","Yes"
"4885","Lancelot du lac (paleography:451)","paleography:451","https://transcribe.library.utoronto.ca/paleography/project/3445
","39477","Monday, February 25, 2019 - 11:01","Monday, February 25, 2019 - 11:01","Yes"
"4893","Etats généraux du Languedoc, 1501-1516 (paleography:469)","paleography:469","https://transcribe.library.utoronto.ca/paleography/project/3453
","39477","Monday, February 25, 2019 - 11:03","Monday, February 25, 2019 - 11:03","Yes"
"4900","Letter of Paul Lejeune to Cardinal de Richelieu (paleography:437)","paleography:437","https://transcribe.library.utoronto.ca/paleography/project/3462
","39477","Monday, February 25, 2019 - 11:14","Monday, February 25, 2019 - 11:14","Yes"
"4910","Letter signed by Philip II, King of Spain, to his nephew Rudolf II, Holy Roman Emperor (paleography:431)","paleography:431","https://transcribe.library.utoronto.ca/paleography/project/3472
","39477","Monday, February 25, 2019 - 11:17","Monday, February 25, 2019 - 11:17","Yes"
"4920","Receipt by Guillaume Duru, ""clerc de Monsieur le tresorier de Normandie,"" for six skins of parchment to be used for writing certain royal ordinances for the government of Normandy (paleography:440)","paleography:440","https://transcribe.library.utoronto.ca/paleography/project/3482
","39477","Monday, February 25, 2019 - 11:21","Monday, February 25, 2019 - 11:21","Yes"
"4927","Printing agreement by Jacques de Sanlecque and Toussaint du Bray (paleography:489)","paleography:489","https://transcribe.library.utoronto.ca/paleography/project/3492
","39477","Monday, February 25, 2019 - 11:28","Monday, February 25, 2019 - 11:28","Yes"
"4933","Pompe funebre de Mr le cardinal de Richelieu (paleography:446)","paleography:446","https://transcribe.library.utoronto.ca/paleography/project/3500
","39477","Monday, February 25, 2019 - 11:44","Monday, February 25, 2019 - 11:44","Yes"
"4940","Les xv joyes Nostre Dame (paleography:404)","paleography:404","https://transcribe.library.utoronto.ca/paleography/project/3507
","7628","Monday, February 25, 2019 - 14:32","Monday, February 25, 2019 - 14:32","Yes"
"4948","Etats généraux du Languedoc, 1501-1516 (paleography:469)","paleography:469","https://transcribe.library.utoronto.ca/paleography/project/3513
","7628","Monday, February 25, 2019 - 14:39","Monday, February 25, 2019 - 14:39","Yes"
"4958","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/3522
","5058","Tuesday, February 26, 2019 - 10:13","Tuesday, February 26, 2019 - 10:13","Yes"
"4967","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/3528
","5058","Tuesday, February 26, 2019 - 10:15","Tuesday, February 26, 2019 - 10:15","Yes"
"4977","Censier du seizième siècle pour la paroisse de Payns, bailliage de Troyes (paleography:465)","paleography:465","https://transcribe.library.utoronto.ca/paleography/project/3535
","5058","Tuesday, February 26, 2019 - 10:19","Tuesday, February 26, 2019 - 10:19","Yes"
"4987","Account book (paleography:2070)","paleography:2070","https://transcribe.library.utoronto.ca/paleography/project/3543
","5058","Tuesday, February 26, 2019 - 10:21","Tuesday, February 26, 2019 - 10:21","Yes"
"4995","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/3553
","5058","Tuesday, February 26, 2019 - 10:23","Tuesday, February 26, 2019 - 10:23","Yes"
"5005","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/3560
","5058","Tuesday, February 26, 2019 - 10:26","Tuesday, February 26, 2019 - 10:26","Yes"
"5012","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/3570
","477","Tuesday, February 26, 2019 - 11:46","Tuesday, February 26, 2019 - 11:46","Yes"
"5018","Agreement to join fiefs (paleography:2067)","paleography:2067","https://transcribe.library.utoronto.ca/paleography/project/3577
","460","Tuesday, February 26, 2019 - 15:10","Tuesday, February 26, 2019 - 15:10","Yes"
"5025","Agreement to join fiefs (paleography:2067)","paleography:2067","https://transcribe.library.utoronto.ca/paleography/project/3587
","477","Tuesday, February 26, 2019 - 15:11","Tuesday, February 26, 2019 - 15:11","Yes"
"5033","Book of Esther (beginning) (paleography:1816)","paleography:1816","","460","Wednesday, February 27, 2019 - 12:37","Wednesday, February 27, 2019 - 12:37","Yes"
"5042","Receipt for repairs made to the castle of Rochefort (paleography:2076)","paleography:2076","https://transcribe.library.utoronto.ca/paleography/project/3602
","39477","Monday, March 4, 2019 - 10:23","Monday, March 4, 2019 - 10:23","Yes"
"5049","Expédition du contrat de mariage de Catherine Lobeyrie et Jean Favy (paleography:483)","paleography:483","https://transcribe.library.utoronto.ca/paleography/project/3609
","39477","Monday, March 4, 2019 - 10:23","Monday, March 4, 2019 - 10:23","Yes"
"5062","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/3670
","2262","Saturday, March 16, 2019 - 15:08","Saturday, March 16, 2019 - 15:08","Yes"
"5072","De l'occasion et de la fortune (paleography:450)","paleography:450","https://transcribe.library.utoronto.ca/paleography/project/3680
","2262","Saturday, March 16, 2019 - 15:20","Saturday, March 16, 2019 - 15:20","Yes"
"5080","De l'occasion et de la fortune (paleography:450)","paleography:450","https://transcribe.library.utoronto.ca/paleography/project/3686
","129521","Saturday, March 16, 2019 - 15:21","Saturday, March 16, 2019 - 15:21","Yes"
"5086","Etats généraux du Languedoc, 1501-1516 (paleography:469)","paleography:469","https://transcribe.library.utoronto.ca/paleography/project/3696
","129531","Saturday, March 16, 2019 - 15:24","Saturday, March 16, 2019 - 15:24","Yes"
"5095","Printing agreement by Jacques de Sanlecque and Toussaint du Bray (paleography:489)","paleography:489","https://transcribe.library.utoronto.ca/paleography/project/3702
","129537","Saturday, March 16, 2019 - 15:26","Saturday, March 16, 2019 - 15:26","Yes"
"5101","Etats généraux du Languedoc, 1501-1516 (paleography:469)","paleography:469","https://transcribe.library.utoronto.ca/paleography/project/3711
","2262","Saturday, March 16, 2019 - 15:28","Saturday, March 16, 2019 - 15:28","Yes"
"5107","De l'occasion et de la fortune (paleography:450)","paleography:450","https://transcribe.library.utoronto.ca/paleography/project/3717
","129560","Saturday, March 16, 2019 - 15:31","Saturday, March 16, 2019 - 15:31","Yes"
"5115","De l'occasion et de la fortune (paleography:450)","paleography:450","https://transcribe.library.utoronto.ca/paleography/project/3726
","129576","Saturday, March 16, 2019 - 15:33","Saturday, March 16, 2019 - 15:33","Yes"
"5121","Etats généraux du Languedoc, 1501-1516 (paleography:469)","paleography:469","https://transcribe.library.utoronto.ca/paleography/project/3735
","129570","Saturday, March 16, 2019 - 15:33","Saturday, March 16, 2019 - 15:33","Yes"
"5127","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/3742
","129560","Saturday, March 16, 2019 - 15:35","Saturday, March 16, 2019 - 15:35","Yes"
"5132","Etats généraux du Languedoc, 1501-1516 (paleography:469)","paleography:469","https://transcribe.library.utoronto.ca/paleography/project/3751
","129576","Saturday, March 16, 2019 - 15:36","Saturday, March 16, 2019 - 15:36","Yes"
"5142","Letter of Paul Lejeune to Cardinal de Richelieu (paleography:437)","paleography:437","https://transcribe.library.utoronto.ca/paleography/project/3757
","129537","Saturday, March 16, 2019 - 15:38","Saturday, March 16, 2019 - 15:38","Yes"
"5150","De l'occasion et de la fortune (paleography:450)","paleography:450","https://transcribe.library.utoronto.ca/paleography/project/3765
","129570","Saturday, March 16, 2019 - 15:38","Saturday, March 16, 2019 - 15:38","Yes"
"5156","De l'occasion et de la fortune (paleography:450)","paleography:450","https://transcribe.library.utoronto.ca/paleography/project/3771
","129537","Saturday, March 16, 2019 - 15:41","Saturday, March 16, 2019 - 15:41","Yes"
"5162","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/3777
","129576","Saturday, March 16, 2019 - 15:42","Saturday, March 16, 2019 - 15:42","Yes"
"5171","Etats généraux du Languedoc, 1501-1516 (paleography:469)","paleography:469","https://transcribe.library.utoronto.ca/paleography/project/3787
","129552","Saturday, March 16, 2019 - 16:09","Saturday, March 16, 2019 - 16:09","Yes"
"5177","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/3797
","129521","Saturday, March 16, 2019 - 16:20","Saturday, March 16, 2019 - 16:20","Yes"
"5187","De l'occasion et de la fortune (paleography:450)","paleography:450","https://transcribe.library.utoronto.ca/paleography/project/3807
","129595","Saturday, March 16, 2019 - 16:28","Saturday, March 16, 2019 - 16:28","Yes"
"5195","Letters and decrees issued by the Parlement de Bordeaux (paleography:472)","paleography:472","https://transcribe.library.utoronto.ca/paleography/project/3817
","7628","Sunday, March 17, 2019 - 16:25","Sunday, March 17, 2019 - 16:25","Yes"
"5201","Itinerarium [French] (paleography:1810)","paleography:1810","https://transcribe.library.utoronto.ca/paleography/project/3825
","7628","Sunday, March 17, 2019 - 16:26","Sunday, March 17, 2019 - 16:26","Yes"
"5210","Meslanges curieux de litterature et d'histoire (paleography:496)","paleography:496","https://transcribe.library.utoronto.ca/paleography/project/3835
","7628","Sunday, March 17, 2019 - 16:28","Sunday, March 17, 2019 - 16:28","Yes"
"5220","Legal documents concerning the inventory of the estate of Jean Nicollet (paleography:445)","paleography:445","https://transcribe.library.utoronto.ca/paleography/project/3841
","7628","Sunday, March 17, 2019 - 16:29","Sunday, March 17, 2019 - 16:29","Yes"
"5226","Harangue faicte à la Royne mere du Roy à Poictiers par le seigneur de Salevert, presidial de ladicte ville, le lendemain de son arrivée qui fut le vingt huictiesme novembre 1575 (paleography:429)","paleography:429","https://transcribe.library.utoronto.ca/paleography/project/3846
","7628","Sunday, March 17, 2019 - 16:31","Sunday, March 17, 2019 - 16:31","Yes"
"5236","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/3852
","460","Thursday, March 21, 2019 - 15:34","Thursday, March 21, 2019 - 15:34","Yes"
"5242","Acte de foy et hommage au profit de noble homme Claude de Vignes, seigneur de la Vischardière (paleography:2074)","paleography:2074","https://transcribe.library.utoronto.ca/paleography/project/3862
","477","Friday, March 22, 2019 - 15:18","Friday, March 22, 2019 - 15:18","Yes"
"5252","A nosseigneurs de la Cour des Aydes [calligraphy sample: mock legal document] (paleography:418)","paleography:418","https://transcribe.library.utoronto.ca/paleography/project/3871
","131241","Sunday, March 24, 2019 - 15:56","Sunday, March 24, 2019 - 15:56","Yes"
"5261","Cartulaire de l'Abbaye-aux-Bois (paleography:2055)","paleography:2055","https://transcribe.library.utoronto.ca/paleography/project/3881
","131241","Sunday, March 24, 2019 - 15:57","Sunday, March 24, 2019 - 15:57","Yes"
"5270","Cession de créance par Charles de Biencourt (paleography:442)","paleography:442","https://transcribe.library.utoronto.ca/paleography/project/3890
","131241","Sunday, March 24, 2019 - 16:00","Sunday, March 24, 2019 - 16:00","Yes"
"5277","Fables and Other Poems (paleography:2065)","paleography:2065","https://transcribe.library.utoronto.ca/paleography/project/3897
","131241","Sunday, March 24, 2019 - 16:01","Sunday, March 24, 2019 - 16:01","Yes"
"5287","Inventaire du mobilier et du matériel d’imprimerie de Jean Chardon (paleography:474)","paleography:474","https://transcribe.library.utoronto.ca/paleography/project/3906
","131241","Sunday, March 24, 2019 - 16:08","Sunday, March 24, 2019 - 16:08","Yes"
"5297","Itinerarium [French] (paleography:1810)","paleography:1810","https://transcribe.library.utoronto.ca/paleography/project/3915
","131241","Sunday, March 24, 2019 - 16:08","Sunday, March 24, 2019 - 16:08","Yes"
"5306","Book of Esther (beginning) (paleography:1816)","paleography:1816","https://transcribe.library.utoronto.ca/paleography/project/3922
","460","Tuesday, April 2, 2019 - 11:19","Tuesday, April 2, 2019 - 11:19","Yes"
"5314","Fables and Other Poems (paleography:2065)","paleography:2065","https://transcribe.library.utoronto.ca/paleography/project/3929
","460","Friday, April 5, 2019 - 12:00","Friday, April 5, 2019 - 12:00","Yes"
"5320","L'enfant sage à trois ans [qui] fut interrogé par Adrian empereur lequel luy rendit responce de chacune chose qui luy demande (paleography:1813)","paleography:1813","https://transcribe.library.utoronto.ca/paleography/project/3936
","460","Friday, April 5, 2019 - 12:05","Friday, April 5, 2019 - 12:05","Yes"
"5324","L'enfant sage à trois ans [qui] fut interrogé par Adrian empereur lequel luy rendit responce de chacune chose qui luy demande (paleography:1813)","paleography:1813","https://transcribe.library.utoronto.ca/paleography/project/3941
","39477","Wednesday, April 17, 2019 - 11:29","Wednesday, April 17, 2019 - 11:29","Yes"
"5328","Acknowledgment of patronage (paleography:2066)","paleography:2066","https://transcribe.library.utoronto.ca/paleography/project/3946
","136456","Thursday, April 25, 2019 - 12:23","Thursday, April 25, 2019 - 12:23","Yes"
"5334","Le roman de Tristan de Léonois (paleography:1815)","paleography:1815","https://transcribe.library.utoronto.ca/paleography/project/3952
","136456","Thursday, April 25, 2019 - 12:26","Thursday, April 25, 2019 - 12:26","Yes"
"5340","Pensées (doctrines de la sainte foy chretienne) (paleography:457)","paleography:457","https://transcribe.library.utoronto.ca/paleography/project/3957
","138481","Sunday, May 12, 2019 - 04:07","Sunday, May 12, 2019 - 04:07","Yes"
